,T1goldEarned,T1totalMinionsKilled,T1totalTimeSpentDead,T1wardsKilled,T1wardsPlaced,T2goldEarned,T2totalMinionsKilled,T2totalTimeSpentDead,T2wardsKilled,T2wardsPlaced,T1win,T1baron,T1champion,T1dragon,T1inhibitor,T1riftHerald,T1tower,T2baron,T2champion,T2dragon,T2inhibitor,T2riftHerald,T2tower
2296,39091,471,949,12,48,52218,530,415,13,52,0,0,17,1,0,0,1,0,34,2,1,2,9
2297,78557,856,1487,34,93,76241,690,1416,32,92,1,0,47,2,1,2,8,2,46,3,1,0,9
2298,54512,522,399,14,57,43285,533,769,14,46,1,1,36,2,2,2,9,0,14,1,0,0,3
2299,62963,707,1233,26,98,76842,748,978,39,83,0,0,27,2,0,2,1,2,47,3,3,0,11
2300,34392,432,785,4,28,43795,488,297,7,40,0,0,15,0,0,1,1,0,30,2,0,0,5
2301,55649,593,435,24,61,44813,561,694,21,54,1,1,30,1,1,0,9,0,22,3,0,0,1
2302,21554,326,327,3,29,33759,397,48,6,21,0,0,4,1,0,0,0,0,16,1,0,1,2
2303,68112,645,973,21,83,65401,766,1067,29,79,0,2,36,4,2,2,10,0,28,1,1,0,8
2304,53425,613,1199,18,65,65055,631,880,19,47,0,0,33,1,0,0,4,2,40,3,2,0,9
2305,44779,501,340,9,36,32456,380,565,3,35,1,0,25,2,1,2,9,0,13,0,0,0,0
2306,48366,542,925,15,51,54945,524,537,18,61,0,1,19,1,0,1,3,0,38,3,1,1,7
2307,66455,677,1239,32,69,70170,649,1412,19,81,0,0,41,2,2,1,7,1,48,2,1,0,8
2308,51091,540,543,27,65,54468,647,712,23,70,0,1,24,2,0,1,2,0,24,2,1,1,9
2309,39049,449,490,14,39,42735,491,290,16,47,0,0,14,1,0,1,4,0,23,2,0,1,2
2310,49582,624,704,33,90,64249,695,521,41,76,0,0,20,2,0,1,1,2,26,2,2,1,9
2311,77130,850,1510,30,111,81136,809,1305,41,79,0,0,40,4,1,0,5,1,44,1,0,1,7
2312,47396,588,305,24,61,41455,615,530,15,60,1,0,24,3,0,0,3,0,12,0,0,1,3
2313,41956,564,439,26,48,44687,568,378,17,67,0,0,14,1,0,2,4,0,20,2,0,0,2
2314,64867,591,698,30,56,56402,644,1100,13,64,1,2,36,3,1,0,7,0,24,2,1,1,8
2315,65202,638,779,33,80,60195,629,1183,32,76,1,1,40,2,2,0,9,0,30,2,0,2,4
2316,61871,706,800,19,69,56821,661,830,32,66,1,1,28,1,1,0,8,0,24,4,0,2,4
2317,33642,328,510,10,38,46369,478,347,11,38,0,0,17,0,0,0,1,0,25,2,1,2,8
2318,45598,461,854,18,54,53407,492,547,21,44,0,0,23,0,0,1,2,1,32,3,1,0,8
2319,56912,558,458,15,60,44355,549,897,16,46,1,1,35,1,3,0,11,0,18,2,0,1,2
2320,32198,409,101,7,29,22783,300,371,7,33,1,0,17,1,0,1,2,0,4,1,0,0,1
2321,66420,762,1066,27,71,70485,663,1074,32,91,0,0,33,2,0,1,3,2,38,3,4,1,11
2322,38683,458,135,8,30,26629,342,514,4,27,1,0,22,2,0,1,4,0,8,1,0,0,0
2323,43592,572,642,17,59,54157,687,239,23,52,0,0,11,1,0,2,4,1,26,2,1,0,9
2324,60556,600,1399,33,68,71352,646,855,19,104,0,0,28,0,3,2,10,2,41,5,1,0,7
2325,60603,568,998,30,91,71168,642,997,28,78,0,1,34,1,1,0,4,1,36,3,1,2,8
2326,39210,382,269,8,30,34476,413,530,6,36,1,0,29,0,0,1,3,0,13,2,0,1,2
2327,42882,444,1004,16,45,59941,525,508,17,56,0,0,24,2,0,1,1,1,44,1,2,1,9
2328,32169,344,202,3,19,25647,330,370,5,17,1,0,21,2,0,1,2,0,11,0,0,0,0
2329,44837,522,714,15,51,50810,528,500,14,38,0,0,21,2,0,1,3,1,30,1,1,1,7
2330,49585,510,443,17,46,38118,472,894,11,40,1,0,34,1,1,2,7,0,19,2,0,0,0
2331,49042,447,359,15,48,39624,418,957,16,46,1,1,34,2,0,1,4,0,15,1,0,1,2
2332,67370,750,1286,30,91,72118,760,1154,44,70,0,0,35,1,0,1,5,2,42,4,2,1,9
2333,42692,559,379,26,55,46019,508,281,22,71,0,0,12,1,0,1,6,1,22,2,1,1,4
2334,52990,680,1196,24,73,64509,626,473,22,83,0,0,13,1,0,1,2,0,39,4,4,1,11
2335,36673,412,156,6,28,26558,351,504,3,25,1,0,25,1,0,1,4,0,12,1,0,0,0
2336,62999,659,583,14,54,46323,537,1115,10,48,1,1,44,2,1,1,9,0,23,2,0,1,1
2337,37651,542,475,10,56,46251,541,165,20,48,0,0,7,1,0,1,2,1,20,2,0,1,4
2338,43360,432,549,6,53,52124,518,586,12,51,0,0,25,0,0,1,1,1,31,3,1,0,9
2339,50001,500,1376,19,56,60714,510,745,16,53,0,0,28,1,0,1,1,1,46,3,2,0,9
2340,49711,530,371,14,54,44015,566,651,15,52,1,1,26,2,1,1,7,0,16,1,1,1,5
2341,38107,428,87,5,32,22668,343,305,6,19,1,0,18,1,2,1,10,0,5,0,0,0,0
2342,22326,282,393,6,35,33650,367,101,7,37,0,0,5,0,0,0,0,0,20,1,0,1,4
2343,65035,663,629,25,52,48349,582,1231,19,58,1,1,45,3,3,1,11,0,21,0,0,0,1
2344,47222,580,863,27,62,58637,554,557,24,59,0,0,21,2,0,0,2,1,33,2,2,2,9
2345,56148,595,356,17,54,45530,594,821,18,51,1,1,30,3,2,2,10,0,14,1,0,0,2
2346,51491,667,735,16,82,61006,714,299,31,63,0,0,13,1,0,0,3,1,28,3,2,2,10
2347,51572,484,465,10,42,40672,495,834,12,42,1,0,38,3,1,2,10,0,20,0,0,0,1
2348,25254,359,391,10,32,32635,431,101,5,25,0,0,4,0,0,1,1,0,18,2,0,0,2
2349,54685,582,679,20,57,46941,562,780,20,62,1,1,28,2,1,2,7,0,21,1,1,0,5
2350,49410,623,822,24,51,58153,700,434,14,64,0,0,16,2,0,1,3,1,28,2,1,0,9
2351,47360,611,799,27,68,59057,637,478,30,68,0,0,18,2,0,0,2,1,32,2,2,2,10
2352,67265,580,1056,36,54,61907,711,1086,15,90,1,2,36,3,3,0,10,0,32,2,0,0,3
2353,77898,723,1560,29,106,72656,695,1234,29,105,1,2,39,3,2,1,8,1,47,3,0,1,2
2354,26465,362,428,8,32,35622,415,187,11,39,0,0,10,0,0,0,0,0,23,2,0,1,2
2355,44295,565,441,24,57,48446,571,354,31,70,0,0,14,2,0,1,3,1,22,2,0,1,4
2356,35435,369,191,11,41,26727,371,437,9,25,1,0,23,1,0,0,2,0,10,0,0,1,1
2357,55750,543,338,19,65,39997,472,856,18,47,1,1,33,1,1,2,9,0,16,2,0,0,0
2358,50861,601,770,14,55,55567,592,650,9,52,0,0,27,1,2,1,8,1,27,2,1,1,7
2359,66848,631,1606,36,103,74936,644,1108,43,91,0,0,36,2,0,0,3,2,50,3,1,1,10
2360,49831,431,364,20,42,37993,429,986,12,45,1,0,43,2,1,2,10,0,17,0,0,0,1
2361,27910,371,377,7,31,39414,426,165,11,29,0,0,7,0,0,0,1,0,22,2,1,2,7
2362,30409,367,621,4,28,45387,481,298,6,34,0,0,12,2,0,0,0,0,33,0,2,1,10
2363,42541,445,229,13,42,31367,365,536,15,43,1,0,23,2,1,0,5,0,10,0,0,2,1
2364,53714,557,460,21,39,45441,482,608,10,54,1,1,26,0,3,2,11,0,24,3,0,0,2
2365,25794,325,394,7,27,34348,376,163,10,30,0,0,9,0,0,1,0,0,22,1,0,0,1
2366,50845,599,950,30,64,61067,577,700,29,80,0,0,22,2,0,0,2,1,35,1,2,2,9
2367,61404,727,521,44,64,48890,611,881,24,71,1,1,38,3,2,1,10,0,20,0,0,1,3
2368,42706,551,961,15,49,57891,542,344,19,64,0,0,14,1,0,1,3,1,38,2,2,1,9
2369,66952,682,664,28,86,56739,665,1315,38,57,1,1,44,4,0,0,4,0,20,0,0,2,4
2370,35088,480,601,16,40,47651,539,237,11,40,0,0,12,0,0,0,0,0,28,2,0,2,7
2371,58658,766,853,29,79,66508,732,581,41,63,0,0,25,2,0,1,4,1,32,2,1,0,7
2372,28092,408,381,9,32,34120,377,127,12,23,0,0,9,1,0,0,1,0,19,1,0,1,2
2373,39989,458,782,16,49,45850,491,519,18,51,0,0,22,0,0,1,1,1,31,3,0,1,4
2374,56051,575,547,9,42,44705,509,804,7,43,1,1,33,2,3,1,11,0,22,1,0,0,2
2375,64805,676,694,19,54,51147,619,1150,24,51,1,1,37,3,2,2,10,0,23,0,0,0,2
2376,25377,254,439,4,27,38133,354,163,3,29,0,0,10,1,0,0,0,0,27,0,0,0,5
2377,28064,332,544,3,23,35783,350,300,9,20,0,0,14,0,0,0,0,0,27,2,0,1,3
2378,37956,498,685,18,43,52707,565,264,20,47,0,0,12,0,0,0,1,1,33,3,1,2,10
2379,31903,392,454,7,32,42301,550,197,6,45,0,0,10,0,0,1,1,0,21,2,1,0,9
2380,55880,564,494,22,62,41129,457,862,18,46,1,1,39,3,2,1,10,0,19,0,0,0,1
2381,58294,685,364,18,56,46398,652,813,21,50,1,1,31,3,1,0,6,0,16,0,0,1,3
2382,35263,442,518,14,46,50862,560,230,16,43,0,0,9,0,0,1,1,1,27,2,1,1,8
2383,47297,530,80,15,37,29571,415,711,10,48,1,0,31,2,1,1,9,0,4,0,0,1,1
2384,68706,666,689,27,58,56310,704,1059,23,63,1,1,39,4,2,0,10,0,27,0,0,1,2
2385,41451,415,189,9,36,28485,349,512,6,26,1,0,26,0,1,1,9,0,7,2,0,0,0
2386,85944,902,1108,48,159,78335,1051,1385,68,101,1,2,37,5,6,2,11,1,33,1,0,0,5
2387,75168,649,1363,34,69,66424,680,1701,32,96,1,1,51,3,1,1,9,0,39,2,0,0,4
2388,55039,650,976,19,66,63280,705,767,23,65,0,0,25,1,0,1,3,1,32,3,2,0,10
2389,28993,401,651,9,37,47045,483,185,10,42,0,0,8,0,0,1,0,0,34,2,0,1,6
2390,38747,488,595,11,60,46569,569,376,20,54,0,0,14,0,0,1,2,0,23,3,1,1,8
2391,36609,494,434,10,38,45420,546,341,14,36,0,0,17,0,0,0,1,0,25,2,2,1,9
2392,47484,593,550,21,38,44732,504,660,15,64,1,0,24,3,2,1,9,0,21,0,0,0,3
2393,34008,428,35,10,25,20642,303,341,6,29,1,0,19,1,0,0,4,0,2,1,0,1,0
2394,50597,718,886,33,67,59927,732,320,30,88,0,0,10,1,0,0,5,1,31,2,1,1,8
2395,58134,542,551,12,60,45064,562,1138,20,51,1,1,38,2,1,1,9,0,23,0,0,0,1
2396,67755,761,1455,30,72,72992,761,1222,28,66,0,2,36,0,0,0,2,0,45,3,3,1,11
2397,67272,615,848,30,83,57277,691,1334,31,64,1,1,47,3,2,0,10,0,25,2,0,0,2
2398,24915,340,361,7,28,34929,389,110,10,29,0,0,7,0,0,0,0,0,20,2,0,1,4
2399,60678,701,473,17,50,42611,527,897,10,49,1,1,30,4,2,1,10,0,15,0,0,0,0
2400,61920,639,980,30,77,61710,586,838,26,70,1,0,30,1,1,1,8,1,35,2,0,0,4
2401,47281,457,337,16,51,37036,455,743,17,42,1,0,35,2,0,1,4,0,15,1,0,0,2
2402,52132,655,801,14,67,61354,629,600,33,56,0,0,22,1,0,1,1,1,31,3,2,1,9
2403,75156,770,1574,27,77,85065,771,1387,25,90,0,0,34,6,4,0,7,3,43,0,1,2,9
2404,45683,580,784,18,68,53680,602,558,28,65,0,0,21,1,0,0,2,1,29,2,0,2,5
2405,80483,834,1395,52,85,81554,1036,1383,33,110,0,2,38,3,2,2,9,0,36,3,1,0,6
2406,49322,587,260,16,45,38453,541,556,12,49,1,0,30,2,0,1,5,0,10,1,0,1,1
2407,74680,846,918,65,112,72217,885,1217,60,116,1,0,40,3,3,1,11,1,28,2,0,0,5
2408,45238,501,304,19,62,37368,526,714,16,46,1,0,28,1,0,2,4,0,14,2,0,0,2
2409,50093,551,736,15,49,55615,544,639,16,54,0,0,26,0,0,2,4,1,31,3,0,0,4
2410,60403,605,1030,15,43,66666,581,933,9,46,0,0,40,2,0,0,5,1,42,1,2,2,10
2411,68522,659,907,23,70,61685,726,1131,35,60,1,1,39,3,1,2,8,0,33,2,0,0,3
2412,62154,699,752,23,61,52273,682,671,23,65,1,1,24,1,1,1,9,0,26,3,0,1,2
2413,69175,792,1340,48,50,72482,797,965,17,90,0,1,29,1,2,1,8,1,43,4,1,0,6
2414,74021,848,1130,21,88,79796,891,943,31,83,0,1,31,3,3,1,9,1,38,3,3,1,11
2415,57122,582,364,15,41,47094,595,937,21,50,1,1,38,1,1,2,9,0,16,1,0,0,2
2416,53741,573,338,14,54,43966,571,705,25,39,1,1,23,2,2,1,10,0,15,2,0,0,2
2417,34187,344,66,8,14,19060,210,291,4,16,1,0,21,1,1,1,8,0,6,0,0,0,0
2418,40257,522,648,10,48,44371,438,290,17,42,0,0,15,0,0,1,3,0,32,3,0,0,3
2419,32504,303,75,1,29,27019,406,346,8,16,1,0,21,1,0,1,3,0,4,0,0,0,2
2420,33949,323,541,5,26,41412,342,463,4,36,0,0,18,0,0,0,1,0,26,2,1,1,7
2421,61575,645,586,36,97,53215,607,763,37,73,1,1,30,1,2,0,10,0,23,3,0,1,2
2422,55743,586,574,12,56,45676,522,827,15,57,1,1,33,3,1,0,9,0,20,1,0,1,3
2423,71317,849,719,30,117,72719,908,924,55,94,1,1,31,3,2,2,10,1,22,3,1,0,7
2424,27116,310,564,7,19,39554,387,233,5,26,0,0,13,0,0,0,0,0,34,1,1,1,4
2425,39133,456,178,11,44,29207,445,368,13,33,1,0,22,0,0,0,2,0,9,2,0,0,1
2426,66893,820,833,35,121,77480,884,794,58,75,0,0,26,4,1,1,4,2,29,2,4,1,11
2427,54836,654,1045,27,73,65718,773,799,36,69,0,0,25,1,0,2,3,1,33,2,1,0,10
2428,63595,667,759,33,96,54478,671,1067,38,88,1,1,36,2,1,0,7,0,23,2,0,2,3
2429,73710,832,1261,24,75,69786,786,937,32,72,1,1,31,3,2,0,9,1,36,2,0,2,4
2430,59329,625,428,23,88,47607,706,776,24,63,1,0,32,2,1,2,9,0,18,1,0,0,2
2431,47940,546,1036,32,47,61272,611,590,19,67,0,0,20,1,0,1,2,1,40,3,1,1,8
2432,33106,360,822,11,38,50256,511,317,8,42,0,0,12,2,0,0,0,0,42,0,0,1,5
2433,49130,521,438,20,54,37462,474,551,13,48,1,0,27,1,2,1,7,0,18,2,0,1,2
2434,80709,638,1512,25,64,76564,743,1637,22,71,1,1,53,4,3,0,10,0,43,2,0,2,6
2435,50522,426,311,6,38,31382,322,676,3,29,1,0,34,1,2,1,10,0,12,0,0,0,0
2436,53740,504,300,15,48,36640,458,853,10,48,1,0,37,3,2,1,10,0,13,0,0,0,1
2437,44558,619,882,22,73,59738,553,352,25,74,0,0,13,1,0,0,2,1,34,3,1,2,9
2438,54981,689,383,20,56,44335,619,721,16,56,1,1,31,2,0,1,6,0,11,2,0,1,3
2439,70738,687,1528,31,98,74992,786,1283,43,95,0,2,37,3,1,2,5,0,42,2,2,0,9
2440,36696,479,704,12,42,45633,559,296,19,47,0,0,12,0,0,0,1,0,31,2,0,1,5
2441,61238,667,1371,21,50,69588,655,842,23,69,0,0,25,0,1,1,5,1,52,4,2,1,10
2442,45107,581,883,16,46,55530,595,461,13,42,0,0,16,2,0,0,0,1,32,1,3,2,11
2443,45340,582,582,20,51,51108,527,384,18,52,0,0,19,1,0,0,3,1,27,3,1,2,7
2444,47975,559,722,12,48,51613,549,538,15,58,0,0,26,0,0,2,4,1,25,3,1,0,6
2445,32320,340,110,5,34,27203,397,382,7,27,1,0,23,2,0,1,2,0,7,0,0,0,2
2446,43094,538,610,21,47,48411,552,410,20,65,0,0,16,1,0,0,3,0,24,1,1,2,7
2447,52813,607,943,21,55,57543,589,556,19,72,0,0,25,0,0,2,4,1,32,4,1,0,7
2448,62529,584,624,17,48,51376,591,1242,16,55,1,1,45,3,0,1,7,0,23,0,0,0,2
2449,41203,553,589,23,36,54778,604,126,15,67,0,0,9,1,0,0,3,1,20,1,2,2,11
2450,19960,240,309,1,20,36889,328,73,4,28,0,0,4,0,0,0,0,0,21,2,0,1,7
2451,74983,826,1433,38,81,80621,903,1117,40,114,0,2,29,1,1,1,9,1,41,4,3,1,10
2452,56435,586,439,15,40,43426,566,1052,11,45,1,1,35,3,2,0,10,0,15,1,0,2,4
2453,37183,372,196,11,33,25904,377,455,9,32,1,0,25,2,0,1,4,0,9,0,0,0,0
2454,90786,886,1965,43,118,85591,968,1494,66,92,1,2,46,2,4,2,11,1,47,4,0,0,2
2455,38318,451,940,8,33,54913,497,420,10,35,0,0,14,0,0,0,0,0,40,3,3,2,11
2456,33098,342,861,6,31,50406,444,343,8,37,0,0,18,1,0,0,0,0,36,1,2,1,8
2457,71850,671,1052,16,56,61663,643,1608,23,42,1,0,50,4,2,1,11,0,34,0,0,0,1
2458,66368,657,847,26,76,59392,619,1146,22,74,1,1,39,3,1,2,10,0,28,1,0,0,5
2459,43299,524,1078,8,45,54844,508,467,13,61,0,0,14,2,0,1,2,1,33,2,1,0,7
2460,56937,610,276,19,65,44524,616,933,18,51,1,1,36,3,1,2,8,0,9,1,0,0,1
2461,39690,479,101,14,54,30809,445,297,13,38,1,0,16,2,0,2,5,0,5,0,0,0,1
2462,56987,779,598,23,55,63349,812,592,16,71,0,0,20,3,0,0,1,2,21,1,2,2,10
2463,42392,538,1014,8,41,56320,573,296,17,44,0,0,14,0,0,1,4,1,35,3,2,1,10
2464,70167,680,1001,21,92,62673,699,1291,29,62,1,2,40,3,2,2,8,0,28,2,0,0,4
2465,46937,472,422,8,43,36962,444,579,14,37,1,1,30,2,0,2,6,0,17,1,0,0,1
2466,49528,594,987,26,40,57626,602,608,16,67,0,0,25,1,0,0,1,1,36,3,1,2,9
2467,38170,479,810,23,46,50710,530,358,19,53,0,0,16,0,0,0,2,0,35,3,2,2,10
2468,51514,528,236,34,54,43941,612,764,15,70,1,1,27,1,1,1,6,0,12,2,0,1,5
2469,25531,321,504,11,28,43806,453,160,10,30,0,0,8,0,0,0,0,0,28,2,1,1,8
2470,62371,489,544,19,70,45390,512,1028,18,55,1,0,39,3,1,0,7,0,21,0,0,1,4
2471,28011,246,587,2,28,47608,440,246,6,35,0,0,10,0,0,0,0,0,34,2,1,1,8
2472,48874,516,285,24,70,43012,539,606,20,55,1,1,25,4,1,0,4,0,10,0,0,2,5
2473,67931,751,1530,36,87,70868,699,1157,43,84,0,0,32,0,1,2,6,0,49,5,0,0,3
2474,70266,773,675,35,110,61294,790,1008,43,78,1,1,37,4,1,1,7,0,21,1,0,1,4
2475,31921,474,708,9,33,46066,516,210,7,40,0,0,9,0,0,1,0,0,30,3,1,1,8
2476,46068,561,861,16,55,52845,635,593,28,53,0,0,20,0,0,2,3,0,28,3,1,0,7
2477,73193,702,865,29,88,64784,793,1051,28,83,1,2,32,3,4,1,11,0,27,2,1,0,8
2478,54752,625,373,30,65,46488,662,721,23,71,1,1,26,4,0,1,4,0,14,0,0,1,2
2479,47286,526,232,17,47,35322,525,592,7,39,1,1,25,3,0,2,5,0,11,0,0,0,0
2480,60809,623,479,25,65,52100,631,940,21,56,1,1,37,2,2,2,11,0,19,1,0,0,3
2481,32947,453,408,14,41,40272,552,164,20,47,0,0,9,0,0,1,2,0,20,2,0,1,4
2482,61242,627,579,13,68,50886,560,1125,25,39,1,0,39,1,1,2,10,0,23,3,0,0,1
2483,62872,698,1214,36,69,73328,736,923,37,89,0,0,29,1,0,1,2,1,45,3,1,0,9
2484,57005,617,1308,23,68,69512,704,915,28,72,0,0,28,1,0,2,3,2,41,3,2,0,10
2485,58353,667,1057,22,54,66074,618,884,12,67,0,0,32,1,0,0,3,1,41,2,2,2,10
2486,37947,452,898,20,43,53298,496,385,7,48,0,0,18,2,0,0,0,0,40,1,2,2,10
2487,31458,390,622,17,29,45501,497,183,7,36,0,0,11,2,0,1,1,0,31,0,2,1,10
2488,48467,619,812,28,59,66392,661,495,26,64,0,0,19,0,0,0,2,1,35,4,2,2,10
2489,52373,628,838,20,60,63741,647,697,16,67,0,0,22,1,0,1,4,2,35,4,1,1,9
2490,16130,149,218,2,16,31243,305,52,2,18,0,0,4,1,0,0,0,0,19,0,1,1,9
2491,46842,472,422,13,49,37292,404,722,16,43,1,0,28,1,0,1,6,0,19,0,0,0,0
2492,57953,688,722,22,81,55363,708,672,28,61,0,1,21,1,1,2,6,0,22,1,1,0,8
2493,40226,492,437,11,56,47323,581,456,15,52,0,0,19,0,0,0,0,0,22,2,0,2,6
2494,54311,447,956,20,51,58995,514,996,15,62,0,0,34,1,0,2,3,1,38,2,1,0,9
2495,43595,531,688,21,60,50296,563,343,20,68,0,0,16,2,0,2,3,1,26,1,1,0,7
2496,39092,418,336,13,53,38560,433,531,11,29,1,0,22,1,0,0,2,0,17,2,0,1,3
2497,73436,682,1086,25,88,74543,851,1108,34,82,0,1,40,2,2,2,10,1,34,2,1,0,7
2498,51200,560,474,20,49,45100,544,633,14,48,1,0,29,2,1,2,8,0,19,1,0,0,2
2499,27823,339,650,10,44,45148,468,159,15,38,0,0,7,0,0,0,0,0,32,2,1,2,9
2500,43833,412,237,12,41,31476,397,671,11,34,1,0,28,2,0,2,4,0,15,1,0,0,0
2501,34344,487,807,8,42,47257,486,194,12,33,0,0,10,2,0,0,2,0,32,0,0,2,6
2502,37088,544,682,16,54,50061,571,241,16,47,0,0,11,0,0,1,1,1,24,3,1,1,9
2503,19667,263,56,7,14,16474,225,110,6,19,1,0,8,0,0,0,0,0,4,0,0,0,0
2504,44064,493,380,25,51,38627,473,468,22,61,1,0,21,2,0,2,6,0,18,1,0,0,0
2505,75268,707,1033,53,114,64167,655,1425,59,103,1,1,44,3,1,0,8,0,32,1,0,2,4
2506,57280,576,483,14,70,51286,621,1049,28,56,1,1,36,0,1,1,8,0,20,4,0,1,7
2507,47988,573,708,24,50,65858,727,690,27,79,0,0,25,1,0,1,2,1,28,2,1,0,10
2508,23865,372,179,9,37,31914,461,78,8,37,0,0,4,0,0,0,0,0,8,1,0,2,3
2509,49787,613,769,22,47,57866,717,557,16,61,0,0,18,1,0,1,3,1,25,3,1,1,9
2510,61656,705,901,39,73,64889,734,598,32,110,0,1,21,0,0,2,6,1,33,4,0,0,4
2511,50667,663,731,27,75,64564,718,503,29,88,0,0,18,0,0,1,3,1,30,3,2,1,10
2512,61520,543,718,39,64,49337,537,1128,14,75,1,1,45,3,1,2,9,0,26,0,0,0,3
2513,58311,620,343,29,85,51321,711,756,27,56,1,1,30,3,2,2,10,0,13,0,0,0,6
2514,31886,484,406,26,42,42254,451,163,15,56,0,0,8,0,0,0,0,0,19,2,1,2,8
2515,53989,692,927,21,71,63655,631,579,31,67,0,0,21,1,0,0,2,1,35,3,3,1,11
2516,78201,755,1354,21,82,71609,724,1784,16,85,1,2,48,5,1,0,7,0,42,1,3,2,10
2517,33103,456,726,8,42,46273,492,214,8,34,0,0,12,1,0,0,0,0,28,1,1,1,8
2518,53506,583,240,17,51,41863,525,729,12,48,1,1,32,2,2,1,10,0,15,1,0,1,2
2519,80214,958,681,22,80,68077,869,1210,30,86,1,2,43,3,2,2,6,0,22,2,3,0,7
2520,59935,717,153,37,55,46107,671,1101,20,84,1,1,34,1,2,1,10,0,5,4,0,0,4
2521,4515,37,10,0,2,5361,48,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
2522,55973,514,742,12,59,47583,473,823,9,45,1,1,34,2,1,0,7,0,24,1,0,0,1
2523,60286,548,1808,12,42,75414,525,1353,13,55,0,0,43,2,0,1,4,0,57,2,3,1,10
2524,45411,414,1024,12,44,61482,487,833,13,39,0,0,31,1,0,0,0,0,43,1,3,0,11
2525,79964,702,1876,33,84,82232,677,1891,27,64,1,1,55,5,1,0,7,1,60,0,1,0,8
2526,54995,564,365,18,43,42839,530,720,9,58,1,1,29,2,1,1,10,0,17,1,0,1,4
2527,34079,388,92,12,33,25749,359,288,5,32,1,0,18,1,0,1,3,0,4,0,0,0,0
2528,69997,772,1210,26,92,74606,753,1334,32,68,1,0,36,1,1,0,7,2,40,3,0,2,6
2529,63984,672,635,31,83,55870,644,969,29,86,1,1,33,3,1,1,7,1,24,1,0,1,5
2530,75949,708,1459,23,107,71801,620,1402,32,87,1,1,48,2,1,0,8,1,41,3,1,1,5
2531,56496,567,362,16,50,41551,584,913,16,48,1,1,35,2,1,1,8,0,17,1,0,0,3
2532,50495,668,960,32,64,65345,683,626,32,88,0,1,22,2,0,0,0,0,39,2,4,2,11
2533,59563,634,474,30,73,46972,621,817,17,63,1,1,33,3,1,2,9,0,17,0,0,0,3
2534,38670,412,99,10,45,28899,411,422,14,38,1,0,27,2,0,1,3,0,9,0,0,0,1
2535,27767,341,386,8,30,37908,374,316,8,31,0,0,15,0,0,0,0,0,23,0,0,1,3
2536,64640,665,1358,36,74,75204,765,1007,22,74,0,0,35,2,0,2,3,2,49,2,1,0,8
2537,82987,965,1336,26,106,83051,836,1174,35,79,1,0,36,3,3,1,11,3,38,3,2,1,10
2538,36915,441,24,8,34,24056,385,363,8,37,1,0,15,1,1,1,8,0,2,1,0,0,0
2539,28023,374,427,3,30,34230,387,217,12,27,0,0,11,0,0,0,0,0,23,1,0,0,1
2540,61181,692,475,15,60,50457,636,1046,11,49,1,1,32,4,2,2,10,0,18,0,0,0,3
2541,54998,644,953,31,76,60509,717,874,31,75,0,1,22,1,0,1,3,0,30,2,1,1,7
2542,51972,611,930,13,58,62428,679,701,16,58,0,0,20,1,0,1,4,1,35,1,1,0,9
2543,62414,672,1143,25,89,70446,677,1031,37,61,0,0,28,2,0,1,2,1,40,2,3,1,10
2544,71430,665,923,25,75,60624,793,1386,21,62,1,2,46,3,3,1,11,0,30,2,0,0,3
2545,68129,693,765,40,82,61677,722,893,31,81,1,1,30,1,1,2,8,1,26,4,0,0,4
2546,44889,475,401,10,41,35426,423,639,9,38,1,0,27,2,0,2,5,0,17,0,0,0,0
2547,66041,727,1033,37,96,74769,786,972,34,90,0,0,31,4,0,1,3,2,36,2,2,1,10
2548,42477,472,247,9,27,35234,430,584,6,38,1,0,29,1,1,1,5,0,12,1,0,1,1
2549,53566,593,199,18,67,38594,569,704,28,53,1,1,28,2,2,2,9,0,8,1,0,0,2
2550,44763,555,329,13,45,38412,503,569,12,35,1,0,24,3,0,0,2,0,15,0,0,2,2
2551,40312,478,558,13,48,47823,556,419,24,39,0,0,16,0,0,1,2,1,19,4,0,1,6
2552,52649,564,991,29,70,59893,569,749,33,73,0,0,30,1,0,0,3,1,40,2,1,2,8
2553,46705,570,1111,19,62,56538,607,399,24,51,0,0,15,1,0,1,3,1,35,3,0,1,6
2554,59293,579,1243,39,70,68209,613,1076,40,88,0,0,37,2,0,0,3,2,40,1,1,1,7
2555,82828,771,952,36,105,70255,889,1193,25,102,1,3,42,2,6,1,11,0,26,3,0,1,6
2556,45178,492,318,27,61,35970,456,671,22,60,1,0,33,2,0,2,3,0,15,1,0,0,0
2557,58066,586,832,22,55,62668,652,959,20,55,0,1,33,3,0,0,5,0,29,1,1,2,9
2558,38484,431,966,13,48,53844,509,478,17,56,0,0,19,0,0,0,1,1,42,3,0,0,5
2559,44330,507,184,11,48,29700,415,509,15,36,1,0,23,1,1,2,8,0,11,1,0,0,0
2560,34294,479,445,16,31,44166,543,276,17,49,0,0,11,1,0,2,0,1,20,2,0,0,5
2561,36377,349,167,8,28,23212,259,470,7,29,1,0,29,1,0,1,4,0,8,0,0,0,0
2562,64200,718,1502,28,89,74314,748,1002,34,84,0,0,26,0,1,1,6,2,48,4,1,1,10
2563,52246,475,386,13,52,36270,401,662,14,46,1,0,35,3,1,1,8,0,19,0,0,1,0
